tweetDate,handle,text
Mon Nov 01 18:49:42 +0000 2021,okdiario,"#Video 

El #Ibex35 sube un 1,38% y roza los 9.200 puntos gracias a Inditex y al sector financiero

https://t.co/ShqeyJX5ze https://t.co/jCUleJe4Wg"
Tue Nov 02 09:28:06 +0000 2021,FinanzasGpm,"""Por fin el #Ibex35 rompe los 9.000 puntos"" por @ebolinches. Nuevo #post en el Blog del #Institutodefinanzasgpm https://t.co/bZSt0Yioaa"
Thu Oct 28 09:48:42 +0000 2021,AUDIOmercados,"¿Qué está pasando en los mercados? ¿Qué hará el #EURUSD tras el #BCE? Todas las claves de la sesión tanto desde el punto de vista fundamental como técnico de la mano de @alexpwong y @Uribe_guille!
👇
https://t.co/AQoEXDqRcv

#WallStreet #OOTT #WTI #Irán #Bitcoin #Ibex35 https://t.co/qC0SG3JS9B"
Wed Oct 27 07:38:05 +0000 2021,zonavalue,"📊 #BOLSA: El selectivo español cotiza plano con sesgo bajista en su apertura. 

🇪🇸 #Ibex35🔻 -0,07% (8.995,2 puntos)

Mayores subidas⬆
#Mapfre 🔻+0,63%
#Bankinter 🔺+0,40%
#MerlínProperties 🔺+0,38% https://t.co/dkJdL8QXym"
Sat Oct 30 18:43:17 +0000 2021,Bolsacarlosmari,"#Ibex35 una vez más, poniendo a prueba la zona 9.050 puntos, indicador Atlas sigue activado, capital sigue comprador, la media de 30 semanas es ligeramente creciente, velas semanales. https://t.co/fy0DjsvQaJ"
Sat Oct 30 08:49:46 +0000 2021,ElRealDeA8,"🌍 #Índices / #StockMarkets 🌎

Cierre mensual con soportes de medio plazo bien definidos de cara a final de año.

Monthly closing with well-defined medium-term supports towards the end of the year.

⬇️ 📈⬇️

#SP500 🇺🇸 4.200
#NASDAQ100 🇺🇸 14.400
#DAX40 🇩🇪 14.800
#IBEX35 🇪🇸 8.500 https://t.co/EvUQpHxMwc"
Wed Oct 27 11:06:51 +0000 2021,cgtbsan,"Lo de la bolsa es curioso.  @bancosantander obtiene 5.849 millones de € de beneficio en los primeros 9 meses del año y la acción es la que más baja del #ibex35 Parece que el apetito de los accionistas, mayormente fondos buitres, es insaciable. https://t.co/Wc7v0lRJWe"
Tue Oct 19 16:20:54 +0000 2021,okdiario,"El #Ibex35 cierra la sesión con una subida del 0,67%, hasta los 8.996,30 puntos. Valores que más suben y más bajan:

Solaria (+5,36%)

Siemens Gamesa (+2,80%)

Iberdrola (+2,68%)

IAG (-5,32%)

Naturgy (-2,86%)

Meliá (-2,65%)

https://t.co/y4KYl3tcdI https://t.co/WLp7SGuYcv"
Tue Oct 19 07:22:18 +0000 2021,StaminaTraders,"#apertura #Mercados #Indices #Bolsa #bolsadevalores 
#Ibex35 🇪🇸⬆️8.959,5
#dax 🇩🇪⬆️15.500,45
#estx50 🇪🇺⬆️4.161,15
#CAC40 🇫🇷⬆️6.690,95
#ftse100 🇬🇧⬆️7.218,46
#ftsemib 🇮🇹⬆️26.298
https://t.co/cKuieZREz4
📈📊📈"
Tue Oct 19 15:36:25 +0000 2021,Pegaso121080,"Ya disponible el nuevo #Analisis de #Acciones para #Invertir en #Bolsa 
$IAG 
$BABA 
$VID 
$BTU
$OHLA 
$PVA
$SFT
$ORP
$TSLA
$ORY
$NTH
 
#Nasdaq #Ibex35 #Inversion #ETF

🙏Espero que guste y/o ayude

🔄Gracias por compartir 🔄
👇👇
https://t.co/0G2NFIWt3f"
Mon Oct 18 19:57:48 +0000 2021,Bolsacarlosmari,"#Ibex35 prosigue el lateral sin mayores novedades, a la espera de apoyos que puedan impulsar el precio o rupturas de tendencias de corto plazo que le hagan caer a zonas inferiores del mismo. https://t.co/c15bS3PWUg"
Fri Oct 22 07:03:24 +0000 2021,Roger_bolsa,"Gráficos de largo plazo (velas mensuales) del #BBVA, #Mapfre y #Acerinox. Muchas veces es mejor alejarse del ruido diario para ver donde estamos y hacia donde pueden ir ciertos valores. #Trading #Ibex #Ibex35 https://t.co/8PW3jqSNM0"
Thu Oct 21 10:13:35 +0000 2021,CostaTejedor,"#Futuros #Ibex35 y #Dax40 el primero ayer desde resistencias bajistas baja, el segundo hoy desde soportes alcista vuelve a recuperar, todo en un visto y no visto, seguimiento gráfico en barras de 90 minutos, ambos en verde por el momento https://t.co/ayCfsoMqfA"
Mon Oct 25 09:07:11 +0000 2021,okdiario,"El #Ibex35 baja un 0,16%, hasta los 8.892,40 puntos. Valores que más suben y más bajan a las 10.00 horas:

Banco Sabadell (+2,63%)

Arcelormittal (+1,97%)

Bankinter (+1,69%)

CIE Automotive (-3,57%)

Solaria (-3,42%)

ACS (-1,91%)

https://t.co/7lLiVOQJn7"
Mon Oct 25 10:07:47 +0000 2021,AUDIOmercados,"¿Qué está pasando en los mercados? Acceda ya a todas las claves que están moviendo a las bolsas tanto desde el punto de vista fundamental como técnico de la mano de @alexpwong y @Uribe_guille!
👇
https://t.co/YUsL5LH99p

#Ibex35 #DAX40 #WallStreet #forex #trading #OOTT #WTI #DXY https://t.co/kdpdFSLC7i"
Wed Oct 20 21:32:26 +0000 2021,Bolsacarlosmari,#Ibex35 presionando la resistencia de la zona 9.050 puntos. Toda la zona 9.050 - 9.300 es resistencia relevante y hasta que no se supere no podemos marcar nuevos objetivos. https://t.co/mafIMF0fWk
Mon Oct 25 21:10:09 +0000 2021,Bolsacarlosmari,"#Ibex35 seguimos igual, lateral con posibilidad de apoyo en la directriz acelerada o ruptura de la misma y vuelva a los 8.780 puntos. https://t.co/YfAnMYNL8R"
Mon Oct 25 07:38:11 +0000 2021,zonavalue,"📊#BOLSA: El selectivo español arranca la semana en positivo. 
🇪🇸 #Ibex35 🔺 +0,30% (8.931,7 puntos)

Mayores subidas ⬆
#ArcelorMittal 🔺+1,36%
#Colonial 🔺+0,96%
#Santander 🔺+0,91% https://t.co/qKlItBbizB"
Thu Oct 21 06:39:58 +0000 2021,AUDIOmercados,"Morning Call 21/10: El miedo a la inflación vuelve a tensionar a los rendimientos y a los mercados, el de EEUU a 10 años en máximos desde 2013!

Todas las claves gracias al broker @IGEspana 
👇
https://t.co/G0XAimfYiT

#trading #forex #WallStreet #Bolsa #OOTT #Ibex35 https://t.co/ulCwb94qeQ"
Wed Oct 20 05:29:41 +0000 2021,juAMApro,Santander e Inditex batallan para arrebatar el trono del Ibex a Iberdrola https://t.co/7KMTIJ9esY El gigante textil ha llegado a superar a la ‘utility’ a principios de mes #IBEX35
Tue Oct 19 06:36:22 +0000 2021,AUDIOmercados,"Morning Call 19/10: Los resultados del Q3 recomponen el sentimiento, las cryptos aguardan al primer ETF en EEUU! 

Todas las claves de la sesión gracias al broker @IGEspana 
👇
https://t.co/c8naw9ALgU

#Ibex35 #trasding #Bolsa #WallStreet #OOTT #Bitcoin #Ethereum #Criptomonedas https://t.co/GkPNRP9tOn"
Thu Oct 21 07:19:15 +0000 2021,StaminaTraders,"#apertura #Mercados #Indices #Bolsa #bolsadevalores 
#Ibex35 🇪🇸⬇️8.963,5
#DAX 🇩🇪⬇️15.426,75
#estx50 🇪🇺⬇️4.147,15
#CAC40 🇫🇷⬇️6.673,14
#ftse100 🇬🇧⬇️7.185,1
#ftsemib 🇮🇹⬇️26.459
https://t.co/cKuieZREz4
📉📊📉"
Tue Oct 19 10:32:53 +0000 2021,luisartolu,Las #eléctricas impulsan al #Ibex35 por encima de los 9.000 puntos a #mediasesión https://t.co/Zo8O7UYpUz a través de @valenciaplaza
Wed Oct 20 11:19:28 +0000 2021,Nivel_42,"Que no se desinfle, que no se desinfle, que no ....
🤞🤞🤞🤞
#IBEX35 https://t.co/XW5MVukDmy"
Mon Oct 18 15:59:04 +0000 2021,CAPITALRADIOB,"🔴 ANÁLISIS | Hace unos minutos contábamos en directo, en #MercadoAbierto el cierre de la jornada para el #IBEX35

➡️ Lo hemos analizado con @antonio_aspas de @infobuyandhold 

🎙 Aquí tienes el podcast 👉 https://t.co/aDn0sVFw9g https://t.co/ktRiIbpx3Z"
Wed Oct 20 07:59:52 +0000 2021,openods_,"Pronto se desvelará el #RankingOpenODS y conoceremos las 3 empresas top del #IBEX35 respecto a los ODS. 
#Agenda2030 #SDGs #information #ODS https://t.co/gn3IFnH6H9"
Wed Oct 20 06:32:34 +0000 2021,AUDIOmercados,"Morning Call 20/10: El #Bitcoin mira a máximos históricos tras el debut soñado del primer ETF en NY, el #SP500 cerca de récord tras sólidos resultados del Q3!

Todas las claves gracias al broker @IGEspana 
👇
https://t.co/XPQ9p82V4d

#Ibex35 #DAX40 #Ethereum  #WalStreet #OOTT https://t.co/KsIjK95Yxx"
Mon Oct 18 12:13:11 +0000 2021,Albitamix,"#IBEX35  Nuevamente hoy rechaza su resistencia de los 9000 puntos... la semana pasada amenazaba con que quería romperla. A ver si esta semana puede, porque tenemos mucho baile datos, resultados empresariales, y la sombra de la quiebra de Evergrande... 🧐 https://t.co/Isox2bVfiV"
Wed Oct 13 09:58:40 +0000 2021,BolsaPlaneta,"🔴DIRECTO sorpresa 🎥😁

Veremos las 10 acciones más fuertes del #IBEX35 🔝 y repasaremos vuestras dudas 👍

Nos vemos a las 13:00h en nuestro canal de YouTube.

https://t.co/ksbiRNQoEl"
Sun Oct 17 09:51:59 +0000 2021,Pablo_Economia,"Facturación, EBITDA y Resultado Neto de las compañías del  #Ibex35 y Mercado continuo (#bolsa de #España 🇪🇸).
Vía @expansioncom https://t.co/ekpY6kDumY"
Thu Oct 14 16:38:05 +0000 2021,CostaTejedor,"#Futuros #Ibex35 y #Dax40 parecidos razonables, adjunto seguimiento del muy corto plazo, ambos gráficos desde las 20 horas del día de ayer, como se puede ver casi nada tiene que ver uno con el otro, aquellos que operen en uno mirando lo que está haciendo el otro la llevan clara https://t.co/sHAKZQ47KX"
Thu Oct 14 06:29:00 +0000 2021,AUDIOmercados,"Morning Call 14/10: La Fed apuntala el tapering para finales de año, los inversores recomponen ánimos gracias a los beneficios corporativos!

Todas las claves gracias al broker @IGEspana 
👇
https://t.co/NehREIsary

#Ibex35 #trading #Bolsa #dividendos #WallStret #OOTT #Apple https://t.co/jGUfcpyXTx"
Tue Oct 12 18:01:12 +0000 2021,Bolsacarlosmari,"#Ibex35 prosigue el lateral en el interior del canal creciente de este año. No parece que haya fuerzas para superar la zona de resistencia relevante 9.050 - 9.300 puntos, pero tampoco cede la tendencia creciente. https://t.co/QaIkOpBiRp"
Fri Oct 15 07:49:15 +0000 2021,Meigatrader,"OJO HOY #VENCIMIENTOS 

HORARIO de #VENCIMIENTOS por la MAÑANA 

12:00  Opciones sobre #EuroStoxx50

13:00  Opciones sobre #Dax

HORARIO de #VENCIMIENTOS por la TARDE 

15:30 Opciones  #EEUU

16:00 Futuros y opciones  sobre #CAC40 y #AEX

16:45 Futuros y opciones sobre #ibex35"
Mon Oct 18 10:00:38 +0000 2021,AUDIOmercados,"¿Qué está pasando en los mercados? Todas las claves tanto desde el punto de vista fundamental como técnico de la mano de @alexpwong y @Uribe_guille!
👇
https://t.co/4yrguq05Te

#trading #forex #DAX40 #Ibex35 #Bolsa #EURUSD #GBPUSD #OOTT #WTI #WallStreet #Brent #DXY #Fed https://t.co/ei7tXOSisK"
Tue Oct 12 08:34:37 +0000 2021,CostaTejedor,"#Ibex35 #futuro viendo gráfico de muy corto plazo, primera zona marcada con el circulo arriba, comienzos del mercado ayer, se oía eso de compra compra que se va, segundo círculo marcado abajo, comienzo del mercado hoy se oía eso de vende vende que se cae... https://t.co/5a48R2VnRk"
Mon Oct 18 06:34:26 +0000 2021,AUDIOmercados,"Morning Call 18/10: China registra su menor crecimiento en un año, los inversores muestran cautela en el arranque de semana!

Todas las claves de la sesión gracias al broker @IGEspana 
👇
https://t.co/fbYIaEjpIY

#Ibex35 #Bolsa #DAX40 #trading #WallStreet #OOTT #EURUSD  #GBPUSD https://t.co/BC4XUrhuna"
Wed Oct 13 09:34:11 +0000 2021,SrOlono,"@eslamananadeFJL siempre se pregunta los motivos por los que las empresas del #ibex35 respaldan a los socialcomunistas 

@guidoprincesa lo explica en #DisidenciaControlada

(Y cuenta una cosa de @PabloIglesias que no ha contado Federico!!!)"
Fri Oct 15 07:20:58 +0000 2021,zonavalue,"#BOLSA: El #IBEX35 abre el #viernes al alza. 

🇪🇸 #Ibex35 🔺  +0,54% (8.974 puntos)

Mayores subidas⬇

#Fluidra🔺+1,89%
#CaixaBank🔺+1,45%
#BBVA🔺+1,40%

#FelizViernesATodos https://t.co/MvsvFgOkQK"
Wed Oct 13 19:00:01 +0000 2021,soziableES,"El Grupo de Acción de Salud y #Sostenibilidad, liderado por @foretica y compuesto por 14 empresas, ha presentado la 2ª ed. ‘Observatorio IBEX 35. #Salud, #Bienestar y Sostenibilidad en las empresas del #IBEX35’, constituido para dar seguimiento al #ODS3.

https://t.co/mpjWiMeoH5 https://t.co/5My5tVMjvU"
Fri Oct 15 06:55:03 +0000 2021,AUDIOmercados,"Morning Call 15/10: Los pasos de China para mitigar la crisis de Evergrande prolongan el rally, el BoE rebaja expectativas de subidas de tipos!

Todas las claves gracias al broker @IGEspana 
👇
https://t.co/wq0SvqSgij

#Ibex35 #DAX40 #Bolsa #dividendos #bitcoin #WallStreet #OOTT https://t.co/RNpIGyPm8X"
Mon Oct 18 08:23:34 +0000 2021,okdiario,"El #Ibex35 baja un 0,42% hasta los 8.959,40 puntos ante los datos sobre la economía china. Valores que más suben y más bajan a las 10.05 horas:
 
Arcelormittal (+0,92%)
Endesa (+0,48%)
Fluidra (+0,43%)
 
IAG (-2,45%)
Aena (-1,61%)
Sabadell (-1,61%)
 
https://t.co/aUd7AVBqD2"
Tue Oct 12 14:00:02 +0000 2021,iDiarioES,"#Presupuestos2022 I  Los Presupuestos del Gobierno “progresista” quedan muy lejos de serlo
✂️ Ajuste presupuestario a las nóminas personal sanitario, docentes y el resto de trabajadores públicos, una rebaja real del 2% 
💸 27 mil millones para el #Ibex35 
https://t.co/FIM2WhOevo"
Wed Oct 13 16:07:09 +0000 2021,StaminaTraders,"#cierre #Mercados #indices #Bolsa 
#Ibex35 🇪🇸⬇️8.881,40 -0,61%
#Dax40 🇩🇪⬆️15.249,38 +0,68%
#estx50 🇪🇺⬆️4.083,28 +0,70%
#cac40 🇫🇷⬆️6.597,38 +0,75%
#ftse100 🇬🇧⬆️7.142,06 +0,17%
#ftsemib 🇮🇹⬇️25.951 -0,15%
https://t.co/cKuieZREz4
📈📊📉"
Sat Oct 16 08:11:54 +0000 2021,abelac62,"Doy por terminado el repaso de los componentes del #IBEX35 y como ya os he comentado, por falta de tiempo, no contestaré a consultas. Este fin de semana lo tengo ""todo muy apretado"". Gracias."
Mon Oct 18 10:06:18 +0000 2021,pharma_jonpi,"Es Vital Para #PharmaMar Respetar los Mínimos de Agosto . El Título Acumula una Caída Superior al 50% Desde los Máximos de 2020 .
 https://t.co/sz6li2zr2f vía @Bolsamania #ibex35 https://t.co/c1CLaqWojq"
Mon Oct 18 10:54:23 +0000 2021,Kostarof,También se puede decir que acumula una subida de más del 500% respecto a los bajos del año 2018 y se encuentra en estos momentos en los precios donde comenzó el año 2021... es decir ni chicha ni limoná y de Vital nada de nada!!! #Pharmamar #Ibex35
Sat Oct 16 08:09:03 +0000 2021,ElRealDeA8,"🌍 #Índices / #StockMarkets 🌎

Para terminar la corrección, lo índices deben superar resistencias importantes.

To complete the correction, the indices must overcome significant resistance.

⬇️ 📈 ⬇️

#SP500 🇺🇸 4.500
#NASDAQ100 🇺🇸 15.200
#DAX40 🇩🇪 15.800
#IBEX35 🇪🇸 9.000 https://t.co/VLUawAYv8s"
Mon Oct 11 10:35:24 +0000 2021,angelcasana,"Le tiramos un corto con éxito al #Ibex35 con un Turbo24 de @IGEspana 
https://t.co/c7zC9YuVox"
Fri Oct 08 06:43:40 +0000 2021,StaminaTraders,"Como vienen los #futuros #Indices #FelizViernes 
#Ibex35 +0,02%
#Dax40 +0,06%
#esx50 -0,12%
#SP500 +0,02%
@StaminaTraders @JACOSTAYLARA @juanlu_torralbo @_Lorena_Mendez_ @LauraRo2291 @atindor @LEFTURN_Inc @AlvaroL_GdC @carlosladerogal @laura_trader @LUQUEORTIGOSA @K2MarketsESP"
Tue Oct 12 06:45:31 +0000 2021,AUDIOmercados,"#BBVA reparte hoy su dividendo de 0,08 euros por acción, a cuenta de los resultados de 2021, lo que supone distribuir entre sus accionistas un total de 533 millones de euros. 

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#Ibex35  #Bolsa #bancos https://t.co/YMh6sazTiu"
Fri Oct 08 18:31:31 +0000 2021,albertogarciafx,Las acciones del IBEX 35 analizadas. Como siempre tu 🔁🔁 es bienvenido. Espero que os parezca interesante. Un saludo #ibex #ibex35
Fri Oct 08 06:48:48 +0000 2021,avcanroca,"Bon dia, recordem al veïnat que ens hem adherit a la campanya de @LaIntersindical contra la pujada del rebut de companyies elèctriques d’#Ibex35. Prou portes giratòries i abaixeu la llum! Ara més que mai treu atuells al carrer i apaga el llum! Només si som molts ens en sortirem! https://t.co/4R0JuM9CbG"
Sun Oct 10 15:32:56 +0000 2021,AntoniCanete,"«No se ría de nosotros e implemente un #régimensancionador para aquellos que abusan de su poder»
⚠️ Las empresas del #Ibex35 suman más de 82.000 M€ en facturas, con retraso en los pagos muy por encima de lo que marca la ley. 
@RosaMariaSanc @elperiodico 
https://t.co/aggV4i8Gk3"
Wed Oct 06 18:40:08 +0000 2021,Bolsacarlosmari,"#Ibex35 sigue lateral dentro del canal creciente, capital sigue en posiciones compradoras, cotas a vigilar 8.770 y los 9.000 puntos como oscilación más frecuente. https://t.co/70nhcvDiCS"
Thu Oct 07 16:00:01 +0000 2021,consensomercado,"El equipo de análisis de @Renta4 señala que la cotización de @Naturgy  ha estado sostenida por el proceso de #OPA y recomiendan Vender a mercado ante el riesgo de que no se ejecute la #OPA 👉 https://t.co/XAk5BWwC4D
#Empresas #Ibex35 #España https://t.co/xhrr5NUQ42"
Mon Oct 11 17:31:51 +0000 2021,iparatx,"Madre mía lo último de #BruceWillis...

#DieHard #Iparfilms #Ibex35 https://t.co/KkQtenvTjU"
Wed Oct 06 09:55:05 +0000 2021,AUDIOmercados,"¿Qué está pasando en los mercados? Acceda ya al más completo análisis de todas las claves que están moviendo hoy a las bolsas de la mano de @alexpwong y @Uribe_guille!
👇
https://t.co/idPxcLD8QC

#WallStreet #Inflation #default #OOTT #OPEP #WTI #Brent #Ibex35 #Bolsa #trading https://t.co/IpWdK4LzqB"
Tue Oct 12 06:33:01 +0000 2021,AUDIOmercados,"Morning Call 12/10: El miedo a la inflación sigue provocando fragilidad en el sentimiento mirando a los bancos centrales!

Todas las claves de la sesión gracias al broker @IGEspana 
👇
https://t.co/xCRgvjf758

#WallStreet #OOTT #Ibex35 #EURUSD  #aluminio #commodities #forex https://t.co/c59XaoiXeh"
Tue Oct 12 06:46:52 +0000 2021,AUDIOmercados,"ACS gana tres nuevos contratos de 460 millones en EE UU y Australia. La filial estadounidense Flatiron ampliará una carretera en Carolina del Norte por 374 millones de euros.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#Ibex35  #Bolsa #ACS #Florentino https://t.co/CUpWI1D1H2"
Thu Oct 07 07:03:53 +0000 2021,Renta4,"📈 #BOLSA: El parqué madrileño abre el #jueves con avances. 

🇪🇸 #Ibex35 🔼  +1,28% (8.887,2 puntos)

Mayores subidas
#Iberdrola 🔼+4,93%
#ArcelorMittal 🔼+2,58%
#Sabadell 🔼+1,89%

Mayores caídas
#MerlínProperties 🔻-0,53%
#Grifols 🔻-0,14%"
Wed Oct 06 17:08:47 +0000 2021,JuliomartinezPP,"Tenían que venir los de @Podem_Palma para favorecer a una empresa del #ibex35 que había hecho una inversión desastrosa en Bon Sosec, entregándoles un solar de 45.000m2👇🏻 https://t.co/GZVjhe1Ig1"
Sat Oct 09 07:22:23 +0000 2021,abelac62,Buenos días. Doy comienzo al clásico repaso semanal de los componentes del #IBEX35. También responderé a vuestras consultas (ya sabéis que es una por seguidor). Comenzamos.
Thu Oct 07 18:57:37 +0000 2021,Bolsacarlosmari,"#Ibex35 lateral, sigue construyendo una figura de HCH invertido de continuación, dentro del canal creciente, veremos si en algún momento la confirma,... https://t.co/R8fq9rryUO"
Thu Oct 07 10:22:16 +0000 2021,CostaTejedor,La bolsa en tus manos - #IBERDROLA un pequeño revolcón para los #bajistas y jugadores de #poker 07/10/2021 https://t.co/6kP9yvaT10 #mercados #ibex35 #cortos
Sat Oct 09 18:24:29 +0000 2021,abelac62,"Terminado el repaso a todos los componentes del #IBEX35 y contestado a todas vuestras cuestinones, doy por terminada la sesión para, creo, un merecido descando. Gracias a tod@s."
Thu Oct 07 06:50:25 +0000 2021,AUDIOmercados,"Los inversores mejoran el sentimiento mientras aguardan al NFP de mañana en medio de miedo a la inflación y la crisis energética.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#trading #SP500 #WallStreet #Bolsa #Ibex35 #JoeBiden https://t.co/lJWvxReXrN"
Fri Oct 08 19:38:29 +0000 2021,EnQueInvertir,"España: ¿presupuestos para una recuperación económica?  #España #Euro #Ibex35

https://t.co/YLj6zsH5eA"
Mon Oct 04 07:42:25 +0000 2021,AUDIOmercados,"El indicador de volatilidad de Deutsche Bank sube hasta máximos de 2 meses y medio en el 6,2%.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#trading #DAX40 #Ibex35 #Bolsa #mercados #forex #EURUSD #BCE https://t.co/mBi76Wniyy"
